,OBJECTID,LINK_ID,Source,Target,ROAD_USE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK
1404,124365,2060118600,2060037900,2060037400,0,0,107,000,-,È²»õ¿ï2±æ,0,000,0,0,0,0,
1405,124366,2060110000,2060038000,2060034800,0,0,107,000,-,»õµ¿¾È±æ,0,000,0,0,0,0,
1406,124367,2060111200,2060035600,2060035300,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
1407,124368,2060119400,2060038200,2060037600,0,0,107,000,-,È²»õ¿ï±æ,0,000,0,0,0,0,
1408,124369,2060101200,2060032700,2060031700,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
1409,124370,2060102200,2060032400,2060032000,0,0,107,000,-,ÃÊ¸²±æ,0,000,0,0,0,0,
1410,124371,2060100200,2060031700,2060031400,0,0,107,000,-,ÃÊ¸²1±æ,0,000,0,0,0,0,
1411,124372,2060096200,2060030900,2060030100,0,0,107,000,-,ÃÊ¸²2±æ,0,000,0,0,0,0,
1412,124373,2060108400,2060034800,2060034400,0,0,107,000,-,»õµ¿¾È±æ,0,000,0,0,0,0,
1413,124374,2060111400,2060036300,2060035300,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,
1414,124375,2060087400,2060031600,2060027500,0,0,107,000,-,¼ö³»·Î,0,000,0,0,0,0,
1415,124376,2060108600,2060035300,2060034400,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,
1416,124377,2060123400,2060003600,2060002300,0,0,105,000,57,³Ê´õ¸®±æ,0,000,0,0,0,0,
1417,124378,2060103200,2060033200,2060032400,0,0,107,000,-,¼ö³»·Î,0,000,0,0,0,0,
1418,124379,2060103000,2060032700,2060032300,0,0,107,000,-,ÃÊ¸²±æ,0,000,0,0,0,0,
1419,124380,2060106600,2060034400,2060033800,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,
1420,124381,2060120800,2060038800,2060038100,0,0,107,000,-,¾çÇö±æ,0,000,0,0,0,0,
1421,124382,2060109800,2060034800,2060035400,0,0,107,000,-,»õµ¿¾È±æ,0,000,0,0,0,0,
1422,124383,2060100400,2060032300,2060031400,0,0,107,000,-,¸¶·çµé±æ,0,000,0,0,0,0,
1423,124384,2060102000,2060032300,2060032000,0,0,107,000,-,ÃÊ¸²±æ,0,000,0,0,0,0,
1424,124385,2060113000,2060036100,2060035700,1,0,107,000,-,»õµ¿¾È1±æ,0,000,0,0,0,0,
1425,124386,2060122000,2060038700,2060038400,0,0,107,000,-,È²»õ¿ï2±æ,0,000,0,0,0,0,
1426,124387,2060119800,2060038400,2060037700,0,0,107,000,-,-,0,000,0,0,0,0,
1427,124388,2060121000,2060038700,2060038200,0,0,107,000,-,È²»õ¿ï±æ,0,000,0,0,0,0,
1428,124389,2060118200,2060037700,2060037300,0,0,107,000,-,È²»õ¿ï3±æ,0,000,0,0,0,0,
1429,124391,2060154400,2060048900,2060049600,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1430,124392,2060163400,2060051800,2060051700,0,0,107,000,-,¾ßÅ¾°ø¿ø±æ,0,000,0,0,0,0,
1431,124395,2060170400,2060053900,2060054200,0,0,107,000,-,Àå¹Ì·Î,0,000,0,0,0,0,
1432,124396,2060157800,2060051000,2060050000,0,0,107,000,-,¹éÈ­Á¡±æ,0,000,0,0,0,0,
1433,124397,2060157600,2060051000,2060049900,0,0,107,000,-,¹éÈ­Á¡±æ,0,000,0,0,0,0,
1434,124412,2060133800,2060042500,2060042900,0,0,107,000,-,¹æ¾Æ´Ù¸®±æ,0,000,0,0,0,0,
1435,124414,2060152800,2060051300,2060048500,0,0,107,000,-,-,0,000,0,0,0,0,
1436,124415,2060134800,2060043000,2060042900,0,0,107,000,-,-,0,000,0,0,0,0,
1437,124416,2060137600,2060043700,2060043900,0,0,107,000,-,-,0,000,0,0,0,0,
1438,124417,2060134400,2060042800,2060042900,1,0,107,000,-,-,0,000,0,0,0,0,
1439,124418,2060134900,2060042900,2060043000,0,0,107,000,-,-,0,000,0,0,0,0,
1440,124419,2060100600,2060034500,2060031500,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1441,124420,2060091800,2060030000,2060028800,0,0,107,000,-,¸Ô°Å¸®±æ,0,000,0,0,0,0,
1442,124421,2060124400,2060039600,2060039400,0,0,107,000,-,-,0,000,0,0,0,0,
1443,124422,2060109000,2060035000,2060034500,0,0,107,000,-,»õ¸¶À»±æ,0,000,0,0,0,0,
1444,124423,2060100000,2060035000,2060031300,0,0,107,000,-,¹®Á¤±æ,0,000,0,0,0,0,
1445,124424,2060093600,2060031000,2060029200,0,0,107,000,-,ÃÊ¸²±æ,0,000,0,0,0,0,
1446,124426,2060124700,2060040500,2060039400,0,0,107,000,-,-,0,000,0,0,0,0,
1447,124430,2060095100,2060030500,2060029900,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
1448,124431,2060108100,2060001900,2060034900,0,0,107,000,-,-,0,000,0,0,0,0,
1449,124432,2060097300,2060033400,2060030500,0,0,107,000,-,-,0,000,0,0,0,0,
1450,124433,2060123900,2060002500,2060040200,0,0,107,000,-,´©¿¡±æ,0,000,0,0,0,0,
1451,124434,2060121500,2060038300,2060002200,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
1452,124435,2060121700,2060038300,2060038500,0,0,107,000,-,È²»õ¿ï1±æ,0,000,0,0,0,0,
1453,124436,2060098300,2060030800,2060031100,0,0,107,000,-,-,0,000,0,0,0,0,
1454,124437,2060098500,2060030800,2060031200,0,0,107,000,-,-,0,000,0,0,0,0,
1455,124438,2060099900,2060031200,2060034600,0,0,107,000,-,-,0,000,0,0,0,0,
1456,124439,2060097900,2060030700,2060031200,0,0,107,000,-,¼­ÇöÁß¾Ó±æ,0,000,0,0,0,0,
1457,124440,2060099700,2060031200,2060031900,0,0,107,000,-,¼­ÇöÁß¾Ó±æ,0,000,0,0,0,0,
1458,124441,2060103700,2060032600,2060033400,0,0,107,000,-,¼­ÇöÁß¾Ó±æ,0,000,0,0,0,0,
1459,124442,2060106900,2060033800,2060035800,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
1460,124443,2060098100,2060030700,2060033800,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,
1461,124444,2060118500,2060037300,2060037900,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
1462,124445,2060121300,2060038200,2060038800,0,0,107,000,-,È²»õ¿ï3±æ,0,000,0,0,0,0,
1463,124446,2060116900,2060036900,2060037300,0,0,107,000,-,È²»õ¿ï3±æ,0,000,0,0,0,0,
1464,124447,2060122700,2060038700,2060038900,0,0,107,000,-,È²»õ¿ï±æ,0,000,0,0,0,0,
1465,124448,2060119700,2060037700,2060038200,0,0,107,000,-,È²»õ¿ï3±æ,0,000,0,0,0,0,
1466,124449,2060096300,2060030100,2060030900,0,0,107,000,-,ÃÊ¸²2±æ,0,000,0,0,0,0,
1467,124450,2060108500,2060034400,2060034800,0,0,107,000,-,»õµ¿¾È±æ,0,000,0,0,0,0,
1468,124451,2060111500,2060035300,2060036300,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,
1469,124452,2060087500,2060027500,2060031600,0,0,107,000,-,¼ö³»·Î,0,000,0,0,0,0,
1470,124453,2060108700,2060034400,2060035300,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,
1471,124454,2060123500,2060002300,2060003600,0,0,105,000,57,³Ê´õ¸®±æ,0,000,0,0,0,0,
1472,124455,2060103300,2060032400,2060033200,0,0,107,000,-,¼ö³»·Î,0,000,0,0,0,0,
1473,124456,2060094500,2060029700,2060030900,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
1474,124457,2060103100,2060032300,2060032700,0,0,107,000,-,ÃÊ¸²±æ,0,000,0,0,0,0,
1475,124458,2060106700,2060033800,2060034400,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,
1476,124459,2060120900,2060038100,2060038800,0,0,107,000,-,¾çÇö±æ,0,000,0,0,0,0,
1477,124460,2060109900,2060035400,2060034800,0,0,107,000,-,»õµ¿¾È±æ,0,000,0,0,0,0,
1478,124461,2060100500,2060031400,2060032300,0,0,107,000,-,¸¶·çµé±æ,0,000,0,0,0,0,
1479,124462,2060102100,2060032000,2060032300,0,0,107,000,-,ÃÊ¸²±æ,0,000,0,0,0,0,
1480,124463,2060098900,2060031000,2060031400,0,0,107,000,-,ÃÊ¸²1±æ,0,000,0,0,0,0,
1481,124464,2060093500,2060029200,2060030100,0,0,107,000,-,ÃÊ¸²2±æ,0,000,0,0,0,0,
1482,124465,2060096500,2060030100,2060031400,0,0,107,000,-,¸¶·çµé±æ,0,000,0,0,0,0,
1483,124466,2060119300,2060037600,2060038100,0,0,107,000,-,È²»õ¿ï4±æ,0,000,0,0,0,0,
1484,124467,2060117700,2060037100,2060037600,0,0,107,000,-,È²»õ¿ï±æ,0,000,0,0,0,0,
1485,124468,2060115300,2060036300,2060038100,0,0,107,000,-,¾çÇö±æ,0,000,0,0,0,0,
1486,124469,2060154500,2060049600,2060048900,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1487,124470,2060163500,2060051700,2060051800,0,0,107,000,-,¾ßÅ¾°ø¿ø±æ,0,000,0,0,0,0,
1488,124473,2060170500,2060054200,2060053900,0,0,107,000,-,Àå¹Ì·Î,0,000,0,0,0,0,
1489,124474,2060157900,2060050000,2060051000,0,0,107,000,-,¹éÈ­Á¡±æ,0,000,0,0,0,0,
1490,124475,2060157500,2060050000,2060049900,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1491,124495,2060152100,2060048300,2060048800,0,0,107,000,-,ÅºÃµ¿ì·Î,0,000,0,0,0,0,
1492,124498,2060157100,2060049900,2060049800,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1493,124499,2060129900,2060041300,2060042200,0,0,106,000,385,¼º³²´ë·Î,0,000,0,0,0,0,
1494,124501,2060164500,2060052000,2060054400,0,0,107,000,-,ÅºÃµ¿ì·Î,0,000,0,0,0,0,
1495,124502,2060152700,2060048400,2060053400,0,0,107,000,-,ÅºÃµÁÂ·Î,0,000,0,0,0,0,
1496,124504,2060133900,2060042900,2060042500,0,0,107,000,-,¹æ¾Æ´Ù¸®±æ,0,000,0,0,0,0,
1497,124506,2060152900,2060048500,2060051300,0,0,107,000,-,-,0,000,0,0,0,0,
1498,124507,2060137700,2060043900,2060043700,1,0,107,000,-,-,0,000,0,0,0,0,
1499,124508,2060110500,2060035000,2060039200,0,0,107,000,-,»õ¸¶À»±æ,0,000,0,0,0,0,
1500,124509,2060099500,2060001600,2060031500,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1501,124510,2060096100,2060030000,2060031500,0,0,107,000,-,¸Ô°Å¸®±æ,0,000,0,0,0,0,
1502,124511,2060126100,2060040400,2060039900,0,0,107,000,-,ÀÌ¸Å¾È¸»±æ,0,000,0,0,0,0,
1503,124512,2060110700,2060035000,2060040100,0,0,107,000,-,À²µ¿2±æ,0,000,0,0,0,0,
1504,124513,2060087700,2060027600,2060028300,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1505,124514,2060113500,2060035800,2060038600,0,0,106,002,385,¼º³²´ë·ÎÁöÇÏÂ÷µµ,0,000,0,0,0,0,
1506,124522,2060106500,2060001800,2060033700,0,0,107,000,0,´ë¿ÕÆÇ±³·Î,0,000,0,0,0,0,
1507,124523,2060105500,2060033300,2060001800,0,0,107,001,-,¹éÇö·Î,0,000,0,0,0,0,
1508,124524,2060104300,2060033100,2060001700,0,0,107,000,-,-,0,000,0,0,0,0,
1509,124528,2060104900,2060033500,2060033100,0,0,107,000,-,-,0,000,0,0,0,0,
1510,124529,2060104400,2060032800,2060033000,0,0,107,000,-,¹éÇö·Î,0,000,0,0,0,0,
1511,124532,2060092800,2060030100,2060029000,0,0,107,000,-,¸¶·çµé±æ,0,000,0,0,0,0,
1512,124534,2060100800,2060031600,2060031800,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
1513,124535,2060101500,2060031800,2060032500,0,0,107,003,-,¼º³²´ë·Î,0,000,0,0,0,0,
1514,124536,2060108200,2060034300,2060035300,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
1515,124537,2060108300,2060035300,2060034300,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
1516,124538,2060105300,2060033200,2060034000,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
1517,124539,2060107400,2060034000,2060034300,0,0,107,003,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
1518,124540,2060107500,2060034300,2060034000,0,0,107,003,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
1519,124541,2060106400,2060034700,2060033600,0,0,107,003,-,¼ö³»·Î,0,000,0,0,0,0,
1520,124542,2060005803,2060003100,2060003101,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1521,124543,2060005802,2060003101,2060002701,0,0,105,003,57,¼­Çö·Î,0,000,0,0,0,0,
1522,124544,2060005801,2060002701,2060002700,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1523,124545,2060005701,2060002700,2060002701,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1524,124546,2060005702,2060002701,2060003101,0,0,105,003,57,¼­Çö·Î,0,000,0,0,0,0,
1525,124547,2060005703,2060003101,2060003100,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
1526,124548,2060116600,2060037500,2060036700,0,0,107,003,-,ºÐ´ç·Î,0,000,0,0,0,0,
1527,124549,2060116700,2060036700,2060037500,0,0,107,003,-,ºÐ´ç·Î,0,000,0,0,0,0,
1528,124550,2060119000,2060037800,2060037500,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,
1529,124551,2060119100,2060037500,2060037800,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,
1530,124554,2060105900,2060035100,2060033400,0,0,107,000,-,-,0,000,0,0,0,0,
1531,124555,2060073000,2060024600,2060022900,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1532,124556,2060073100,2060022900,2060024600,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1533,124557,2060095800,2060030300,2060030000,0,0,107,000,-,¼­´ç±æ,0,000,0,0,0,0,
1534,124558,2060095900,2060030000,2060030300,0,0,107,000,-,¼­´ç±æ,0,000,0,0,0,0,
1535,124559,2060110800,2060035200,2060002000,0,0,107,000,-,»õ¸¶À»±æ,0,000,0,0,0,0,
1536,124560,2060110900,2060002000,2060035200,0,0,107,000,-,»õ¸¶À»±æ,0,000,0,0,0,0,
1537,124561,2060110200,2060034900,2060035200,0,0,107,000,-,»õ¸¶À»±æ,0,000,0,0,0,0,
1538,124562,2060110300,2060035200,2060034900,0,0,107,000,-,»õ¸¶À»±æ,0,000,0,0,0,0,
1539,124563,2060112400,2060035600,2060035900,0,0,107,000,-,È²»õ¿ï±æ,0,000,0,0,0,0,
1540,124564,2060113800,2060035900,2060037100,0,0,107,000,-,È²»õ¿ï±æ,0,000,0,0,0,0,
1541,124565,2060113900,2060037100,2060035900,0,0,107,000,-,È²»õ¿ï±æ,0,000,0,0,0,0,
1542,124566,2060115800,2060037100,2060036500,0,0,107,000,-,È²»õ¿ï5±æ,0,000,0,0,0,0,
1543,124573,2060151200,2060048400,2060048000,0,0,107,000,-,ÅºÃµÁÂ·Î,0,000,0,0,0,0,
1544,124574,2060133400,2060042800,2060042400,0,0,107,000,-,ÅºÃµÁÂ·Î,0,000,0,0,0,0,
1545,124575,2060130200,2060041600,2060041400,0,0,107,003,-,ÀÌ¸Å±æ,0,000,0,0,0,0,
1546,124576,2060135000,2060043300,2060043000,0,0,107,000,-,ÅºÃµÁÂ·Î,0,000,0,0,0,0,
1547,124577,2060162000,2060052000,2060051200,0,0,107,000,-,ÅºÃµ¿ì·Î,0,000,0,0,0,0,
1548,124578,2060161800,2060052400,2060051100,0,0,107,000,-,ºÀ»ç±æ,0,000,0,0,0,0,
1549,124579,2060151000,2060048000,2060048200,0,0,107,000,-,-,0,000,0,0,0,0,
1550,124580,2060140600,2060044600,2060044800,0,0,107,000,-,ÇÏÅ¾·Î,0,000,0,0,0,0,
1551,124582,2060133200,2060042400,2060042500,0,0,107,000,-,¹æ¾Æ´Ù¸®±æ,0,000,0,0,0,0,
1552,124583,2060136200,2060043300,2060043900,0,0,107,000,-,-,0,000,0,0,0,0,
1553,124585,2060130000,2060041400,2060041500,0,0,107,000,-,ÀÌ¸Å±æ,0,000,0,0,0,0,
1554,124586,2060151800,2060048500,2060048200,0,0,107,000,-,-,0,000,0,0,0,0,
1555,124587,2060141400,2060045300,2060044800,0,0,107,000,-,-,0,000,0,0,0,0,
1556,124588,2060138400,2060043900,2060044800,0,0,107,000,-,-,0,000,0,0,0,0,
1557,124594,2060160000,2060050700,2060050600,0,0,107,000,-,ÁßÅ¾±æ,0,000,0,0,0,0,
1558,124595,2060159600,2060050500,2060050700,0,0,107,000,-,ÁßÅ¾±æ,0,000,0,0,0,0,
1559,124596,2060155600,2060049400,2060050200,0,0,107,000,-,ÁßÅ¾±æ,0,000,0,0,0,0,
1560,124600,2060137400,2060045600,2060043600,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1561,124601,2060169400,2060053500,2060053700,0,0,107,000,-,Àå¹Ì·Î,0,000,0,0,0,0,
1562,124602,2060153200,2060049000,2060048600,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1563,124603,2060169800,2060053700,2060053800,0,0,107,000,-,Àå¹Ì·Î,0,000,0,0,0,0,
1564,124604,2060167600,2060053800,2060052900,0,0,107,000,-,¼Û¸²·Î,0,000,0,0,0,0,
1565,124605,2060168400,2060053200,2060053300,0,0,107,000,-,Àå¹Ì·Î,0,000,0,0,0,0,
1566,124606,2060144000,2060047500,2060045600,0,0,107,000,-,Å¾°ñ°ø¿ø±æ,0,000,0,0,0,0,
1567,124607,2060150600,2060047900,2060048700,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1568,124618,2060141800,2060045000,2060045100,0,0,107,000,-,ÇÏÅ¾·Î,0,000,0,0,0,0,
1569,124619,2060144400,2060045700,2060046400,0,0,107,000,-,-,0,000,0,0,0,0,
1570,124620,2060144200,2060045700,2060046000,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1571,124621,2060147400,2060046900,2060046600,0,0,107,000,-,¸ñ·Ã±æ,0,000,0,0,0,0,
1572,124622,2060145200,2060046400,2060046000,0,0,107,000,-,»óÅ¾1±æ,0,000,0,0,0,0,
1573,124623,2060146600,2060046400,2060046900,0,0,107,000,-,-,0,000,0,0,0,0,
1574,124625,2060141000,2060045800,2060044700,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1575,124626,2060136600,2060043600,2060043500,0,0,107,000,-,ÇÏÅ¾·Î,0,000,0,0,0,0,
1576,124627,2060136800,2060043500,2060045000,0,0,107,000,-,ÇÏÅ¾·Î,0,000,0,0,0,0,
1577,124628,2060173400,2060055100,2060055400,0,0,107,000,-,´ë¿ø·Î,0,000,0,0,0,0,
1578,124629,2060168600,2060053300,2060053500,0,0,107,000,-,Àå¹Ì·Î,0,000,0,0,0,0,
1579,124630,2060164000,2060053300,2060051900,0,0,107,000,-,¹ú¸»·Î,0,000,0,0,0,0,
1580,124631,2060153600,2060048700,2060049100,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1581,124632,2060148200,2060047600,2060046900,0,0,107,000,-,¸ñ·Ã±æ,0,000,0,0,0,0,
1582,124633,2060147200,2060046500,2060047600,0,0,107,000,-,¸ñ·Ã±æ,0,000,0,0,0,0,
1583,124634,2060146800,2060047600,2060046400,0,0,107,000,-,»óÅ¾1±æ,0,000,0,0,0,0,
1584,124635,2060145400,2060046000,2060046600,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1585,124636,2060143400,2060045500,2060045700,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1586,124637,2060142400,2060046000,2060045100,0,0,107,000,-,»óÅ¾1±æ,0,000,0,0,0,0,
1587,124641,2060153400,2060050600,2060048600,0,0,107,000,-,¼Û¸²·Î,0,000,0,0,0,0,
1588,124642,2060154600,2060049100,2060049000,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1589,124643,2060153800,2060050200,2060048700,0,0,107,000,-,¹ú¸»·Î,0,000,0,0,0,0,
1590,124663,2060079500,2060027600,2060024800,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,
1591,124664,2060020500,2060008200,2060007300,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,
1592,124665,2060053000,2060017900,2060017200,0,0,107,000,-,ÇâÇÐ±æ,0,000,0,0,0,0,
1593,124666,2060051800,2060017200,2060016800,0,0,107,000,-,Çª¸¥»ù±æ,0,000,0,0,0,0,
1594,124667,2060050400,2060016800,2060016300,0,0,107,000,-,¹ßÀÌºÀ4±æ,0,000,0,0,0,0,
1595,124668,2060045600,2060015900,2060014900,0,0,107,000,-,¹ßÀÌºÀ±æ,0,000,0,0,0,0,
1596,124669,2060058000,2060020900,2060018900,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1597,124670,2060078600,2060027600,2060024600,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1598,124671,2060065400,2060024200,2060020900,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1599,124672,2060052800,2060017100,2060019600,0,0,107,000,-,¹éÇö·Î,0,000,0,0,0,0,
1600,124673,2060077000,2060024800,2060024200,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1601,124674,2060052600,2060017800,2060017100,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1602,124675,2060062400,2060025100,2060020000,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
1603,124676,2060032200,2060011300,2060000400,0,0,105,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1604,124677,2060093000,2060029700,2060029100,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
1605,124678,2060016600,2060006100,2060006700,0,0,107,000,-,¹«Áö°³±æ,0,000,0,0,0,0,
1606,124679,2060063800,2060021300,2060020400,0,0,107,000,-,-,0,000,0,0,0,0,
1607,124680,2060083000,2060029100,2060026100,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
1608,124681,2060029000,2060010300,2060010000,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
1609,124682,2060153100,2060048900,2060048600,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1610,124683,2060170100,2060053900,2060053800,0,0,107,000,-,Àå¹Ì·Î,0,000,0,0,0,0,
1611,124692,2060151300,2060048000,2060048400,0,0,107,000,-,ÅºÃµÁÂ·Î,0,000,0,0,0,0,
1612,124693,2060133500,2060042400,2060042800,0,0,107,000,-,ÅºÃµÁÂ·Î,0,000,0,0,0,0,
1613,124694,2060130300,2060041400,2060041600,0,0,107,003,-,ÀÌ¸Å±æ,0,000,0,0,0,0,
1614,124695,2060129500,2060041200,2060041400,0,0,107,000,-,ÀÌ¸Å±æ,0,000,0,0,0,0,
1615,124696,2060152500,2060048400,2060048800,0,0,107,003,-,¹ø¿µ·Î,0,000,0,0,0,0,
1616,124697,2060166100,2060052400,2060054300,0,0,107,000,-,ºÀ»ç±æ,0,000,0,0,0,0,
1617,124698,2060156300,2060049500,2060051100,0,0,107,000,-,ºÀ»ç±æ,0,000,0,0,0,0,
1618,124699,2060154100,2060048800,2060049500,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1619,124700,2060154300,2060048800,2060051200,0,0,107,000,-,ÅºÃµ¿ì·Î,0,000,0,0,0,0,
1620,124701,2060136300,2060043900,2060043300,0,0,107,000,-,-,0,000,0,0,0,0,
1621,124703,2060130100,2060041500,2060041400,0,0,107,000,-,ÀÌ¸Å±æ,0,000,0,0,0,0,
1622,124704,2060151900,2060048200,2060048500,0,0,107,000,-,-,0,000,0,0,0,0,
1623,124705,2060141500,2060044800,2060045300,0,0,107,000,-,-,0,000,0,0,0,0,
1624,124706,2060138500,2060044800,2060043900,0,0,107,000,-,-,0,000,0,0,0,0,
1625,124713,2060155700,2060050200,2060049400,0,0,107,000,-,ÁßÅ¾±æ,0,000,0,0,0,0,
1626,124732,2060167300,2060052800,2060053700,0,0,107,000,-,Å¾°ñ2±æ,0,000,0,0,0,0,
1627,124733,2060166900,2060052700,2060053500,0,0,107,000,-,Å¾°ñ1±æ,0,000,0,0,0,0,
1628,124734,2060138900,2060044200,2060044100,0,0,107,000,-,ÇÏÅ¾·Î,0,000,0,0,0,0,
1629,124735,2060139100,2060044700,2060044200,0,0,107,000,-,ÇÏÅ¾·Î,0,000,0,0,0,0,
1630,124736,2060144500,2060046400,2060045700,0,0,107,000,-,-,0,000,0,0,0,0,
1631,124737,2060144300,2060046000,2060045700,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1632,124741,2060149900,2060047500,2060049200,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1633,124742,2060147100,2060047600,2060046500,0,0,107,000,-,»óÅ¾2±æ,0,000,0,0,0,0,
1634,124743,2060144700,2060045800,2060047500,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1635,124744,2060173500,2060055400,2060055100,0,0,107,000,-,´ë¿ø·Î,0,000,0,0,0,0,
1636,124745,2060168700,2060053500,2060053300,0,0,107,000,-,Àå¹Ì·Î,0,000,0,0,0,0,
1637,124746,2060164100,2060051900,2060053300,0,0,107,000,-,¹ú¸»·Î,0,000,0,0,0,0,
1638,124747,2060153700,2060049100,2060048700,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1639,124748,2060148300,2060046900,2060047600,0,0,107,000,-,¸ñ·Ã±æ,0,000,0,0,0,0,
1640,124749,2060147300,2060047600,2060046500,0,0,107,000,-,¸ñ·Ã±æ,0,000,0,0,0,0,
1641,124751,2060153500,2060048600,2060050600,0,0,107,000,-,¼Û¸²·Î,0,000,0,0,0,0,
1642,124752,2060154700,2060049000,2060049100,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1643,124753,2060153900,2060048700,2060050200,0,0,107,000,-,¹ú¸»·Î,0,000,0,0,0,0,
1644,124754,2060155100,2060049100,2060050500,0,0,107,000,-,Å¾°ñ1±æ,0,000,0,0,0,0,
1645,124755,2060150900,2060047900,2060049400,0,0,107,000,-,»óÈñ°ø¿ø±æ,0,000,0,0,0,0,
1646,124756,2060155900,2060049400,2060051500,0,0,107,000,-,»óÈñ°ø¿ø±æ,0,000,0,0,0,0,
1647,124776,2060067000,2060021200,2060024800,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,
1648,124777,2060066800,2060024200,2060021200,0,0,107,000,-,´ç¸ð·ç±æ,0,000,0,0,0,0,
1649,124778,2060079400,2060024800,2060026300,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1650,124779,2060048900,2060016100,2060015900,0,0,107,000,-,¹ßÀÌºÀ7±æ,0,000,0,0,0,0,
1651,124780,2060049500,2060016700,2060016100,0,0,107,000,-,¹ßÀÌºÀ7±æ,0,000,0,0,0,0,
